Country Code,Barley_Cellulose_2030,Barley_Hemicellulose_2030,Barley_Lignin_2030,Barley_Cellulose_2040,Barley_Hemicellulose_2040,Barley_Lignin_2040,Maize_Cellulose_2030,Maize_Hemicellulose_2030,Maize_Lignin_2030,Maize_Cellulose_2040,Maize_Hemicellulose_2040,Maize_Lignin_2040,Rice_Cellulose_2030,Rice_Hemicellulose_2030,Rice_Lignin_2030,Rice_Cellulose_2040,Rice_Hemicellulose_2040,Rice_Lignin_2040,Sorghum_Cellulose_2030,Sorghum_Hemicellulose_2030,Sorghum_Lignin_2030,Sorghum_Cellulose_2040,Sorghum_Hemicellulose_2040,Sorghum_Lignin_2040,Wheat_Cellulose_2030,Wheat_Hemicellulose_2030,Wheat_Lignin_2030,Wheat_Cellulose_2040,Wheat_Hemicellulose_2040,Wheat_Lignin_2040,Protein-2030,Protein-2040
208,1938501.529,992891.0269,1654818.378,1938501.529,992891.0269,1654818.378,6443589.681,4460946.702,5452268.191,6430944.263,4452192.182,5441568.223,5679135.83,3786090.553,6467904.695,5675569.792,3783713.195,6463843.375,172367.1994,137893.7595,838853.7035,172340.5139,137872.4111,838723.8341,5885161.75,4181562.296,5575416.395,5885161.75,4181562.296,5575416.395,7298766.63,7556652.414
216,16583097.26,8493781.522,14156302.54,16583097.26,8493781.522,14156302.54,308542.4653,213606.3221,261074.3937,295897.0475,204851.8021,250374.4248,2520316.458,1680210.972,2870360.41,2523882.495,1682588.33,2874421.73,304636.4405,243709.1524,1482564.01,304609.755,243687.804,1482434.141,2063175.245,1465940.305,1954587.074,2063175.245,1465940.305,1954587.074,7425859.02,9678131.107
176,21663318.58,11095846.1,18493076.84,21663318.58,11095846.1,18493076.84,1106795.309,766242.9059,936519.1073,1119440.726,774997.426,947219.0762,686591.7466,457727.8311,781951.7114,683025.7093,455350.4729,777890.3911,134607.0208,107685.6166,655087.5011,134580.3353,107664.2682,654957.6316,237718.1032,168904.968,225206.6241,237718.1032,168904.968,225206.6241,7822350.076,10771542.15
217,17434238.66,8929731.998,14882886.66,17434238.66,8929731.998,14882886.66,811931.8106,562106.6381,687019.2244,824577.2284,570861.1581,697719.1933,509158.2889,339438.8592,579874.7179,505592.2515,337061.501,575813.3976,121749.6312,97399.70494,592514.8717,121722.9457,97378.35653,592385.0023,621270.6658,441429.1573,588572.2097,621270.6658,441429.1573,588572.2097,6419107.942,8793145.151
219,50401326.29,25815313.47,43025522.45,50401326.29,25815313.47,43025522.45,1570106.805,1086997.019,1328551.912,1557461.388,1078242.499,1317851.943,1852401.657,1234934.438,2109679.665,1855967.694,1237311.796,2113740.985,497637.2279,398109.7823,2421834.509,497610.5424,398088.4339,2421704.64,5206876.889,3699623.053,4932830.737,5206876.889,3699623.053,4932830.737,19799117.44,26650668.68
220,31405926.81,16085962.51,26809937.52,31405926.81,16085962.51,26809937.52,1165347.913,806779.3245,986063.6188,1177993.331,815533.8445,996763.5877,266237.4649,177491.6432,303214.8905,262671.4275,175114.285,299153.5702,106119.9375,84895.95004,516450.3627,106093.252,84874.60163,516320.4933,1148716.446,816193.2642,1088257.686,1148716.446,816193.2642,1088257.686,11120392.97,15394579.77
222,768618.0658,393682.4239,656137.3732,768618.0658,393682.4239,656137.3732,272641.8637,188752.0595,230696.9616,285287.2815,197506.5795,241396.9305,1449966.427,966644.2847,1651350.653,1453532.464,969021.6429,1655411.973,134451.4708,107561.1766,654330.491,134424.7852,107539.8282,654200.6215,3452671.862,2453214.218,3270952.29,3452671.862,2453214.218,3270952.29,2264627.34,2374861.431
223,7073368.38,3622944.78,6038241.3,7073368.38,3622944.78,6038241.3,3816076.971,2641899.441,3228988.206,3803431.553,2633144.921,3218288.237,440084.3988,293389.5992,501207.232,443650.4362,295766.9574,505268.5523,227122.7169,181698.1735,1105330.556,227096.0314,181676.8251,1105200.686,6285289.23,4465863.4,5954484.534,6285289.23,4465863.4,5954484.534,6239134.493,7198083.452
213,1264905.079,647878.2114,1079797.019,1264905.079,647878.2114,1079797.019,405037.567,280410.6233,342724.0952,392392.1492,271656.1033,332024.1262,2345101.315,1563400.876,2670809.83,2348667.352,1565778.235,2674871.151,47811.99386,38249.59508,232685.0368,47785.30835,38228.24668,232555.1673,5168387.103,3672275.047,4896366.729,5168387.103,3672275.047,4896366.729,3353194.257,3522192.207
224,13434673.7,6881174.335,11468623.89,13434673.7,6881174.335,11468623.89,1074284.151,743735.1813,909009.666,1086929.569,752489.7013,919709.635,202496.6872,134997.7915,230621.2271,206062.7246,137375.1497,234682.5474,8631.653216,6905.322573,42007.37899,8604.967709,6883.974167,41877.50952,620264.3226,440714.124,587618.832,620264.3226,440714.124,587618.832,5002863.124,6835680.781
227,44875195.56,22984856.26,38308093.77,44875195.56,22984856.26,38308093.77,316089.4808,218831.179,267460.3299,328734.8987,227585.6991,278160.2989,687292.9848,458195.3232,782750.3438,690859.0222,460572.6814,786811.6641,315402.5425,252322.034,1534959.04,315375.857,252300.6856,1534829.171,592644.1217,421089.2444,561452.3258,592644.1217,421089.2444,561452.3258,15310422.3,21419150.93
226,11728154.58,6007103.565,10011839.28,11728154.58,6007103.565,10011839.28,582334.1899,403154.4392,492744.3145,569688.7721,394399.9191,482044.3456,3323033.009,2215355.339,3784565.371,3326599.046,2217732.698,3788626.692,68374.5067,54699.60536,332755.9326,68347.8212,54678.25696,332626.0632,1970706.616,1400238.911,1866985.215,1970706.616,1400238.911,1866985.215,6016918.103,7608917.985
230,8162138.907,4180607.733,6967679.555,8162138.907,4180607.733,6967679.555,1862428.991,1289373.917,1575901.454,1849783.573,1280619.397,1565201.485,231750.6167,154500.4111,263938.2023,228184.5793,152123.0529,259876.882,59914.06104,47931.24883,291581.7637,59887.37553,47909.90042,291451.8942,2497865.577,1774799.226,2366398.968,2497865.577,1774799.226,2366398.968,4314846.246,5419146.714
225,93425.18721,47851.92516,79753.20859,93425.18721,47851.92516,79753.20859,1691046.389,1170724.423,1430885.406,1703691.807,1179478.943,1441585.375,216170.582,144113.7213,246194.2739,212604.5447,141736.3631,242132.9536,152440.0994,121952.0795,741875.1503,152466.7849,121973.4279,742005.0197,1714902.686,1218483.488,1624644.65,1714902.686,1218483.488,1624644.65,1454447.005,1470181.971
229,10824572.92,5544293.447,9240489.078,10824572.92,5544293.447,9240489.078,381021.1886,263783.8998,322402.5442,368375.7708,255029.3798,311702.5753,741192.4766,494128.3177,844135.8761,744758.5139,496505.6759,848197.1964,37710.0284,30168.02272,183522.1382,37683.3429,30146.67432,183392.2688,2755918.385,1958152.537,2610870.049,2755918.385,1958152.537,2610870.049,4927601.084,6396713.86
215,10775827.58,5519326.319,9198877.198,10775827.58,5519326.319,9198877.198,3008514.136,2082817.479,2545665.807,2995868.718,2074062.959,2534965.838,1504593.962,1003062.641,1713565.346,1508159.999,1005440,1717626.666,61328.95981,49063.16784,298467.6044,61302.2743,49041.81944,298337.7349,2369952.107,1683913.339,2245217.786,2369952.107,1683913.339,2245217.786,5992186.306,7454669.716
231,5624970.773,2881082.591,4801804.319,5624970.773,2881082.591,4801804.319,32168900.73,22270777.43,27219839.08,32156255.31,22262022.91,27209139.11,23553684.85,15702456.56,26825029.96,23557250.88,15704833.92,26829091.28,1068356.373,854685.0984,5199334.348,1068329.687,854663.75,5199204.479,34033388.33,24181618.03,32242157.37,34033388.33,24181618.03,32242157.37,35173419.67,35935386.56
240,14667078.8,7512406.216,12520677.03,14667078.8,7512406.216,12520677.03,1807767.719,1251531.498,1529649.608,1820413.137,1260286.018,1540349.577,644142.8697,429428.5798,733607.1572,640576.8324,427051.2216,729545.8369,113639.1744,90911.33953,553043.9821,113612.4889,90889.99113,552914.1127,451725.4815,320962.8421,427950.4562,451725.4815,320962.8421,427950.4562,5855415.094,7853118.562
234,20589480.32,10545831.38,17576385.64,20589480.32,10545831.38,17576385.64,7870.065518,5448.506897,6659.286208,4775.352296,3306.013128,4040.682712,697004.9792,464669.9861,793811.2263,693438.9419,462292.6279,789749.906,79478.01539,63582.41231,386793.0082,79451.32988,63561.06391,386663.1388,654238.5403,464853.6997,619804.933,654238.5403,464853.6997,619804.933,7202004.031,9999720.128
235,2462318.453,1261187.5,2101979.167,2462318.453,1261187.5,2101979.167,1796759.527,1243910.442,1520334.984,1784114.109,1235155.922,1509635.015,3053103.757,2035402.505,3477145.946,3056669.795,2037779.863,3481207.266,56039.81387,44831.85109,272727.0942,56013.12836,44810.50269,272597.2247,9135728.084,6491175.218,8654900.29,9135728.084,6491175.218,8654900.29,5930626.07,6262472.238
155,34864611.73,17857484.06,29762473.43,34864611.73,17857484.06,29762473.43,779583.8635,539711.9055,659647.8845,792229.2813,548466.4255,670347.8534,59919.93469,39946.62312,68242.14784,56353.89735,37569.2649,64180.82754,240445.7584,192356.6067,1170169.358,240419.0729,192335.2583,1170039.488,97493.32124,69271.57036,92362.09381,97493.32124,69271.57036,92362.09381,11763145.96,16507713.9
236,6421276.389,3288946.443,5481577.405,6421276.389,3288946.443,5481577.405,3346264.405,2316644.588,2831454.497,3333618.987,2307890.068,2820754.528,7548869.375,5032579.583,8597323.454,7552435.412,5034956.941,8601384.775,104593.4764,83674.78111,509021.5851,104620.1619,83696.12951,509151.4545,2441426.551,1734697.813,2312930.417,2441426.551,1734697.813,2312930.417,7078974.184,7949287.021
237,26260496.26,13450498.09,22417496.81,26260496.26,13450498.09,22417496.81,1324996.908,917305.552,1121151.23,1312351.491,908551.0319,1110451.261,813622.1073,542414.7382,926625.1777,817188.1446,544792.0964,930686.498,106430.9177,85144.73413,517963.7993,106404.2322,85123.38573,517833.9298,2195029.431,1559626.175,2079501.566,2195029.431,1559626.175,2079501.566,10107289.28,13675687.63
243,46766133.6,23953385.5,39922309.17,46766133.6,23953385.5,39922309.17,1472446.404,1019385.972,1245916.188,1459800.986,1010631.452,1235216.219,1904435.124,1269623.416,2168940.002,1908001.161,1272000.774,2173001.323,489911.9302,391929.5442,2384238.06,489885.2447,391908.1958,2384108.191,4836859.672,3436716.083,4582288.111,4836859.672,3436716.083,4582288.111,18474854.55,24832019.58
249,609266.031,312063.0891,520105.1484,609266.031,312063.0891,520105.1484,3543679.448,2453316.541,2998497.994,3531034.03,2444562.021,2987798.026,3852480.733,2568320.489,4387547.501,3848914.696,2565943.13,4383486.181,166208.1945,132966.5556,808879.88,166181.509,132945.2072,808750.0106,3729395.796,2649833.855,3533111.807,3729395.796,2649833.855,3533111.807,4388131.537,4465241.293
251,8704227.678,4458262.957,7430438.262,8704227.678,4458262.957,7430438.262,1777652.204,1230682.295,1504167.249,1765006.786,1221927.775,1493467.28,1476512.564,984341.7096,1681583.754,1480078.602,986719.0678,1685645.074,17104.65435,13683.72348,83242.65115,17131.33985,13705.07188,83372.52062,1349234.455,958666.5868,1278222.116,1349234.455,958666.5868,1278222.116,4480931.109,5661725.322
181,4870833.624,2494817.222,4158028.704,4870833.624,2494817.222,4158028.704,927487.4052,642106.6651,784797.0351,914841.9873,633352.1451,774097.0662,291976.3557,194650.9038,332528.6273,288410.3184,192273.5456,328467.307,48671.68017,38937.34414,236868.8435,48644.99466,38915.99573,236738.974,1285566.373,913428.7387,1217904.985,1285566.373,913428.7387,1217904.985,2507650.213,3164333.162
